platform,simulator,dataset_variant,perturbation,replicate,summary,score,delta,expected_damaged_layer,evidence_state
Xenium,scDesign3-rb,Xenium,library_size_resampling_high,1,Spatial Tissue Fidelity,0.9340650944105479,-0.002281843006906703,expression,computed
Xenium,scDesign3-rb,Xenium,library_size_resampling_high,1,Novelty-Gated Plausibility,0.004608782845305769,0.0010783620760291546,expression,computed
Xenium,scDesign3-rb,Xenium,library_size_resampling_high,2,Balanced Realism,0.9307582071949727,-0.0104350433615219,expression,computed
Xenium,scDesign3-rb,Xenium,library_size_resampling_high,2,Spatial Tissue Fidelity,0.9352543026451879,-0.0010926347722666208,expression,computed
Xenium,scDesign3-rb,Xenium,library_size_resampling_high,2,Novelty-Gated Plausibility,0.003941638122666085,0.00041121735338947064,expression,computed
Xenium,scDesign3-rb,Xenium,library_size_resampling_high,3,Balanced Realism,0.9315693741799733,-0.00962387637652129,expression,computed
Xenium,scDesign3-rb,Xenium,library_size_resampling_high,3,Spatial Tissue Fidelity,0.9370922790297621,0.0007453416123075485,expression,computed
Xenium,scDesign3-rb,Xenium,library_size_resampling_high,3,Novelty-Gated Plausibility,0.004284839548712892,0.0007544187794362783,expression,computed
Xenium,scDesign3-rb,Xenium,library_size_resampling_high,4,Balanced Realism,0.9307560029261732,-0.010437247630321389,expression,computed
Xenium,scDesign3-rb,Xenium,library_size_resampling_high,4,Spatial Tissue Fidelity,0.9348282765488817,-0.0015186608685728853,expression,computed
Xenium,scDesign3-rb,Xenium,library_size_resampling_high,4,Novelty-Gated Plausibility,0.0042779787011350025,0.0007475579318583885,expression,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_low,0,Balanced Realism,0.8893022315853025,-0.05189101897119208,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_low,0,Spatial Tissue Fidelity,0.9271357810759177,-0.009211156341536908,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_low,0,Novelty-Gated Plausibility,0.003283015832692304,-0.0002474049365843102,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_low,1,Balanced Realism,0.8893022315853025,-0.05189101897119208,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_low,1,Spatial Tissue Fidelity,0.9271357810759177,-0.009211156341536908,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_low,1,Novelty-Gated Plausibility,0.003283015832692304,-0.0002474049365843102,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_low,2,Balanced Realism,0.8893022315853025,-0.05189101897119208,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_low,2,Spatial Tissue Fidelity,0.9271357810759177,-0.009211156341536908,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_low,2,Novelty-Gated Plausibility,0.003283015832692304,-0.0002474049365843102,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_low,3,Balanced Realism,0.8893022315853025,-0.05189101897119208,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_low,3,Spatial Tissue Fidelity,0.9271357810759177,-0.009211156341536908,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_low,3,Novelty-Gated Plausibility,0.003283015832692304,-0.0002474049365843102,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_low,4,Balanced Realism,0.8893022315853025,-0.05189101897119208,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_low,4,Spatial Tissue Fidelity,0.9271357810759177,-0.009211156341536908,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_low,4,Novelty-Gated Plausibility,0.003283015832692304,-0.0002474049365843102,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_medium,0,Balanced Realism,0.8604592033558456,-0.08073404720064903,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_medium,0,Spatial Tissue Fidelity,0.9074613916336515,-0.02888554578380309,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_medium,0,Novelty-Gated Plausibility,0.00314717598328299,-0.00038324478599362395,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_medium,1,Balanced Realism,0.8604592033558456,-0.08073404720064903,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_medium,1,Spatial Tissue Fidelity,0.9074613916336515,-0.02888554578380309,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_medium,1,Novelty-Gated Plausibility,0.00314717598328299,-0.00038324478599362395,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_medium,2,Balanced Realism,0.8604592033558456,-0.08073404720064903,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_medium,2,Spatial Tissue Fidelity,0.9074613916336515,-0.02888554578380309,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_medium,2,Novelty-Gated Plausibility,0.00314717598328299,-0.00038324478599362395,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_medium,3,Balanced Realism,0.8604592033558456,-0.08073404720064903,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_medium,3,Spatial Tissue Fidelity,0.9074613916336515,-0.02888554578380309,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_medium,3,Novelty-Gated Plausibility,0.00314717598328299,-0.00038324478599362395,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_medium,4,Balanced Realism,0.8604592033558456,-0.08073404720064903,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_medium,4,Spatial Tissue Fidelity,0.9074613916336515,-0.02888554578380309,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_medium,4,Novelty-Gated Plausibility,0.00314717598328299,-0.00038324478599362395,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_high,0,Balanced Realism,0.85167356479003,-0.08951968576646463,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_high,0,Spatial Tissue Fidelity,0.9047306721386854,-0.03161626527876915,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_high,0,Novelty-Gated Plausibility,0.0031211552330901358,-0.00040926553618647827,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_high,1,Balanced Realism,0.85167356479003,-0.08951968576646463,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_high,1,Spatial Tissue Fidelity,0.9047306721386854,-0.03161626527876915,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_high,1,Novelty-Gated Plausibility,0.0031211552330901358,-0.00040926553618647827,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_high,2,Balanced Realism,0.85167356479003,-0.08951968576646463,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_high,2,Spatial Tissue Fidelity,0.9047306721386854,-0.03161626527876915,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_high,2,Novelty-Gated Plausibility,0.0031211552330901358,-0.00040926553618647827,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_high,3,Balanced Realism,0.85167356479003,-0.08951968576646463,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_high,3,Spatial Tissue Fidelity,0.9047306721386854,-0.03161626527876915,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_high,3,Novelty-Gated Plausibility,0.0031211552330901358,-0.00040926553618647827,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_high,4,Balanced Realism,0.85167356479003,-0.08951968576646463,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_high,4,Spatial Tissue Fidelity,0.9047306721386854,-0.03161626527876915,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,spatial_smoothing_high,4,Novelty-Gated Plausibility,0.0031211552330901358,-0.00040926553618647827,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,copy_reference,0,Balanced Realism,0.7563704618161309,-0.18482278874036373,similarity,computed
Xenium,scDesign3-rb,Xenium,copy_reference,0,Spatial Tissue Fidelity,0.6764798769685615,-0.2598670604488931,similarity,computed
Xenium,scDesign3-rb,Xenium,copy_reference,0,Novelty-Gated Plausibility,0.0,-0.003530420769276614,similarity,computed
Xenium,scDesign3-rb,Xenium,copy_reference,1,Balanced Realism,0.7563704618161309,-0.18482278874036373,similarity,computed
Xenium,scDesign3-rb,Xenium,copy_reference,1,Spatial Tissue Fidelity,0.6764798769685615,-0.2598670604488931,similarity,computed
Xenium,scDesign3-rb,Xenium,copy_reference,1,Novelty-Gated Plausibility,0.0,-0.003530420769276614,similarity,computed
Xenium,scDesign3-rb,Xenium,copy_reference,2,Balanced Realism,0.7563704618161309,-0.18482278874036373,similarity,computed
Xenium,scDesign3-rb,Xenium,copy_reference,2,Spatial Tissue Fidelity,0.6764798769685615,-0.2598670604488931,similarity,computed
Xenium,scDesign3-rb,Xenium,copy_reference,2,Novelty-Gated Plausibility,0.0,-0.003530420769276614,similarity,computed
Xenium,scDesign3-rb,Xenium,copy_reference,3,Balanced Realism,0.7563704618161309,-0.18482278874036373,similarity,computed
Xenium,scDesign3-rb,Xenium,copy_reference,3,Spatial Tissue Fidelity,0.6764798769685615,-0.2598670604488931,similarity,computed
Xenium,scDesign3-rb,Xenium,copy_reference,3,Novelty-Gated Plausibility,0.0,-0.003530420769276614,similarity,computed
Xenium,scDesign3-rb,Xenium,copy_reference,4,Balanced Realism,0.7563704618161309,-0.18482278874036373,similarity,computed
Xenium,scDesign3-rb,Xenium,copy_reference,4,Spatial Tissue Fidelity,0.6764798769685615,-0.2598670604488931,similarity,computed
Xenium,scDesign3-rb,Xenium,copy_reference,4,Novelty-Gated Plausibility,0.0,-0.003530420769276614,similarity,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_low,0,Balanced Realism,0.7511421816004202,-0.19005106895607438,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_low,0,Spatial Tissue Fidelity,0.6706319237521873,-0.2657150136652673,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_low,0,Novelty-Gated Plausibility,5.565696774261915e-06,-0.003524855072502352,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_low,1,Balanced Realism,0.7534500717082755,-0.18774317884821912,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_low,1,Spatial Tissue Fidelity,0.6735559003603745,-0.26279103705708007,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_low,1,Novelty-Gated Plausibility,1.2981772419769154e-05,-0.003517438996856845,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_low,2,Balanced Realism,0.7534750717082755,-0.18771817884821906,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_low,2,Spatial Tissue Fidelity,0.6735559003603745,-0.26279103705708007,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_low,2,Novelty-Gated Plausibility,1.034516089377279e-05,-0.003520075608382841,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_low,3,Balanced Realism,0.7531702564048455,-0.18802299415164914,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_low,3,Spatial Tissue Fidelity,0.6735559003603745,-0.26279103705708007,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_low,3,Novelty-Gated Plausibility,8.885465451646572e-06,-0.0035215353038249675,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_low,4,Balanced Realism,0.7531577564048455,-0.1880354941516491,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_low,4,Spatial Tissue Fidelity,0.6735559003603745,-0.26279103705708007,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_low,4,Novelty-Gated Plausibility,8.216104435486294e-06,-0.0035222046648411276,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_medium,0,Balanced Realism,0.75028255099356,-0.1909106995629346,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_medium,0,Spatial Tissue Fidelity,0.6706319237521873,-0.2657150136652673,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_medium,0,Novelty-Gated Plausibility,2.4965002151703778e-05,-0.0035054557671249102,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_medium,1,Balanced Realism,0.750422458645275,-0.1907707919112196,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_medium,1,Spatial Tissue Fidelity,0.6706319237521873,-0.2657150136652673,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_medium,1,Novelty-Gated Plausibility,5.472702844905088e-05,-0.003475693740827563,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_medium,2,Balanced Realism,0.7501575509935601,-0.19103569956293454,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_medium,2,Spatial Tissue Fidelity,0.6706319237521873,-0.2657150136652673,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_medium,2,Novelty-Gated Plausibility,4.391171884357006e-05,-0.003486509050433044,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_medium,3,Balanced Realism,0.7546810159058407,-0.18651223465065392,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_medium,3,Spatial Tissue Fidelity,0.6764798769685615,-0.2598670604488931,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_medium,3,Novelty-Gated Plausibility,3.825224575721072e-05,-0.003492168523519403,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_medium,4,Balanced Realism,0.7526529411014153,-0.18854030945507927,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_medium,4,Spatial Tissue Fidelity,0.6735559003603745,-0.26279103705708007,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_medium,4,Novelty-Gated Plausibility,3.5066255641824346e-05,-0.0034953545136347896,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_high,0,Balanced Realism,0.7477459744764096,-0.19344727608008505,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_high,0,Spatial Tissue Fidelity,0.6706319237521873,-0.2657150136652673,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_high,0,Novelty-Gated Plausibility,0.00010524699509194628,-0.003425173774184668,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_high,1,Balanced Realism,0.7480608821281246,-0.19313236842837,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_high,1,Spatial Tissue Fidelity,0.6706319237521873,-0.2657150136652673,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_high,1,Novelty-Gated Plausibility,0.0002267449992869831,-0.003303675769989631,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_high,2,Balanced Realism,0.7480757897798397,-0.19311746077665493,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_high,2,Spatial Tissue Fidelity,0.6706319237521873,-0.2657150136652673,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_high,2,Novelty-Gated Plausibility,0.00018084108542146471,-0.0033495796838551493,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_high,3,Balanced Realism,0.7480233821281246,-0.19316986842837003,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_high,3,Spatial Tissue Fidelity,0.6706319237521873,-0.2657150136652673,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_high,3,Novelty-Gated Plausibility,0.00015706698904094133,-0.003373353780235673,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_high,4,Balanced Realism,0.7525452597017228,-0.1886479908547718,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_high,4,Spatial Tissue Fidelity,0.6767110938503182,-0.2596358435671363,,computed
Xenium,scDesign3-rb,Xenium,copy_reference_jitter_high,4,Novelty-Gated Plausibility,0.00014187779006858586,-0.003388542979208028,,computed
Xenium,scDesign3-rb,Xenium,random_spatial_field_injection_low,0,Balanced Realism,0.8081666902450767,-0.1330265603114179,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,random_spatial_field_injection_low,0,Spatial Tissue Fidelity,0.893132192094579,-0.043214745322875614,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,random_spatial_field_injection_low,0,Novelty-Gated Plausibility,0.052794065769858484,0.04926364500058187,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,random_spatial_field_injection_low,1,Balanced Realism,0.8081666902450767,-0.1330265603114179,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,random_spatial_field_injection_low,1,Spatial Tissue Fidelity,0.893132192094579,-0.043214745322875614,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,random_spatial_field_injection_low,1,Novelty-Gated Plausibility,0.052794065769858484,0.04926364500058187,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,random_spatial_field_injection_low,2,Balanced Realism,0.8081666902450767,-0.1330265603114179,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,random_spatial_field_injection_low,2,Spatial Tissue Fidelity,0.893132192094579,-0.043214745322875614,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,random_spatial_field_injection_low,2,Novelty-Gated Plausibility,0.052794065769858484,0.04926364500058187,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,random_spatial_field_injection_low,3,Balanced Realism,0.8081666902450767,-0.1330265603114179,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,random_spatial_field_injection_low,3,Spatial Tissue Fidelity,0.893132192094579,-0.043214745322875614,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,random_spatial_field_injection_low,3,Novelty-Gated Plausibility,0.052794065769858484,0.04926364500058187,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,random_spatial_field_injection_low,4,Balanced Realism,0.8081666902450767,-0.1330265603114179,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,random_spatial_field_injection_low,4,Spatial Tissue Fidelity,0.893132192094579,-0.043214745322875614,spatial_gene,computed
Xenium,scDesign3-rb,Xenium,random_spatial_field_injection_low,4,Novelty-Gated Plausibility,0.052794065769858484,0.04926364500058187,spatial_gene,computed
